[09:00:43] [main/INFO] [GradleStart]: Running with arguments: [--userProperties, {}, --assetsDir, /Users/admiralbolt/.gradle/caches/minecraft/assets, --assetIndex, 1.12, --accessToken{REDACTED}, --version, 1.12.2, --tweakClass, net.minecraftforge.fml.common.launcher.FMLTweaker, --tweakClass, net.minecraftforge.gradle.tweakers.CoremodTweaker]
[09:00:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.gradle.tweakers.CoremodTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLTweaker
[09:00:43] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2814 for Minecraft 1.12.2 loading
[09:00:43] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_181, running on Mac OS X:x86_64:10.13.6, installed at /Library/Java/JavaVirtualMachines/jdk1.8.0_181.jdk/Contents/Home/jre
[09:00:43] [main/ERROR] [FML]: Apache Maven library folder was not in the format expected. Using default libraries directory.
[09:00:43] [main/ERROR] [FML]: Full: /Users/admiralbolt/.gradle/caches/modules-2/files-2.1/org.apache.maven/maven-artifact/3.5.3/7dc72b6d6d8a6dced3d294ed54c2cc3515ade9f4/maven-artifact-3.5.3.jar
[09:00:43] [main/ERROR] [FML]: Trimmed: /users/admiralbolt/.gradle/caches/modules-2/files-2.1/org.apache.maven/maven-artifact/3.5.3/
[09:00:43] [main/INFO] [FML]: Managed to load a deobfuscated Minecraft name- we are in a deobfuscated environment. Skipping runtime deobfuscation
[09:00:43] [main/INFO] [FML]: Detected deobfuscated environment, loading log configs for colored console logs.
[09:00:43] [main/INFO] [FML]: Ignoring missing certificate for coremod FMLCorePlugin (net.minecraftforge.fml.relauncher.FMLCorePlugin), we are in deobf and it's a forge core plugin
[09:00:43] [main/INFO] [FML]: Ignoring missing certificate for coremod FMLForgePlugin (net.minecraftforge.classloading.FMLForgePlugin), we are in deobf and it's a forge core plugin
[09:00:43] [main/INFO] [FML]: Searching /Users/admiralbolt/git/skrim/run/./mods for mods
[09:00:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.gradle.tweakers.CoremodTweaker
[09:00:43] [main/INFO] [GradleStart]: Injecting location in coremod net.minecraftforge.fml.relauncher.FMLCorePlugin
[09:00:43] [main/INFO] [GradleStart]: Injecting location in coremod net.minecraftforge.classloading.FMLForgePlugin
[09:00:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLInjectionAndSortingTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLDeobfTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.gradle.tweakers.AccessTransformerTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLInjectionAndSortingTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLInjectionAndSortingTweaker
[09:00:43] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.relauncher.CoreModManager$FMLPluginWrapper
[09:00:44] [main/ERROR] [FML]: FML appears to be missing any signature data. This is not a good thing
[09:00:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.relauncher.CoreModManager$FMLPluginWrapper
[09:00:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLDeobfTweaker
[09:00:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.gradle.tweakers.AccessTransformerTweaker
[09:00:44] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.TerminalTweaker
[09:00:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.TerminalTweaker
[09:00:44] [main/INFO] [LaunchWrapper]: Launching wrapped minecraft {net.minecraft.client.main.Main}
[09:00:45] [Client thread/INFO] [net.minecraft.client.Minecraft]: Setting user: Player377
[09:00:48] [Client thread/WARN] [net.minecraft.client.settings.GameSettings]: Skipping bad option: lastServer:
[09:00:48] [Client thread/INFO] [net.minecraft.client.Minecraft]: LWJGL Version: 2.9.2
[09:00:48] [Client thread/INFO] [FML]: -- System Details --
Details:
	Minecraft Version: 1.12.2
	Operating System: Mac OS X (x86_64) version 10.13.6
	Java Version: 1.8.0_181, Oracle Corporation
	Java VM Version: Java HotSpot(TM) 64-Bit Server VM (mixed mode), Oracle Corporation
	Memory: 260117256 bytes (248 MB) / 595066880 bytes (567 MB) up to 3817865216 bytes (3641 MB)
	JVM Flags: 0 total; 
	IntCache: cache: 0, tcache: 0, allocated: 0, tallocated: 0
	FML: 
	Loaded coremods (and transformers): 
	GL info: ' Vendor: 'ATI Technologies Inc.' Version: '2.1 ATI-1.68.20' Renderer: 'AMD Radeon Pro 450 OpenGL Engine'
[09:00:48] [Client thread/INFO] [FML]: MinecraftForge v14.23.5.2814 Initialized
[09:00:48] [Client thread/INFO] [FML]: Starts to replace vanilla recipe ingredients with ore ingredients.
[09:00:48] [Client thread/INFO] [FML]: Replaced 1036 ore ingredients
[09:00:48] [Client thread/INFO] [FML]: Searching /Users/admiralbolt/git/skrim/run/./mods for mods
[09:00:49] [Client thread/INFO] [FML]: Forge Mod Loader has identified 5 mods to load
[09:00:50] [Client thread/INFO] [FML]: Attempting connection with missing mods [minecraft, mcp, FML, forge, skrim] at CLIENT
[09:00:50] [Client thread/INFO] [FML]: Attempting connection with missing mods [minecraft, mcp, FML, forge, skrim] at SERVER
[09:00:50] [Client thread/INFO] [net.minecraft.client.resources.SimpleReloadableResourceManager]: Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge, FMLFileResourcePack:Skrim
[09:00:50] [Client thread/INFO] [FML]: Processing ObjectHolder annotations
[09:00:50] [Client thread/INFO] [FML]: Found 1168 ObjectHolder annotations
[09:00:50] [Client thread/INFO] [FML]: Identifying ItemStackHolder annotations
[09:00:50] [Client thread/INFO] [FML]: Found 0 ItemStackHolder annotations
[09:00:50] [Client thread/INFO] [FML]: Configured a dormant chunk cache size of 0
[09:00:50] [Forge Version Check/INFO] [forge.VersionCheck]: [forge] Starting version check at http://files.minecraftforge.net/maven/net/minecraftforge/forge/promotions_slim.json
[09:00:50] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.Skrim:preInit:52]: Skrim is in preInit.
[09:00:50] [Thread-3/INFO] [FML]: Using sync timing. 200 frames of Display.update took 261863170 nanos
[09:00:51] [Client thread/INFO] [FML]: Applying holder lookups
[09:00:51] [Client thread/INFO] [FML]: Holder lookups applied
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@ff1d29, registryName: skrim:oak_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@567dc7d7, registryName: skrim:oak_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@2fb0f432, registryName: skrim:oak_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@2e95d163, registryName: skrim:oak_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@56fb87cd, registryName: skrim:spruce_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@6e00a1ba, registryName: skrim:spruce_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@4639d92c, registryName: skrim:spruce_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@46270641, registryName: skrim:spruce_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@4ce824a7, registryName: skrim:birch_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@278e51f1, registryName: skrim:birch_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@2ff61c95, registryName: skrim:birch_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@519d1224, registryName: skrim:birch_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@5c5dd9ac, registryName: skrim:jungle_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@9091a0f, registryName: skrim:jungle_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@1604ad0f, registryName: skrim:jungle_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@2f3181d9, registryName: skrim:jungle_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@1d93bd2a, registryName: skrim:dark_oak_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@5c8b15f5, registryName: skrim:dark_oak_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@6f54a7be, registryName: skrim:dark_oak_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@4c48ccc4, registryName: skrim:dark_oak_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@4c32428a, registryName: skrim:acacia_leaf_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@4812c244, registryName: skrim:acacia_leaf_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@231e5af, registryName: skrim:acacia_leaf_armor, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.LeafArmor@89537c1, registryName: skrim:acacia_leaf_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.CustomArmor@4d71deeb, registryName: skrim:obsidian_helmet, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.CustomArmor@2006673c, registryName: skrim:obsidian_chest, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.CustomArmor@749aa36f, registryName: skrim:obsidian_pants, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.armor.CustomArmor@5f966dee, registryName: skrim:obsidian_boots, path: armor
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.tools.CustomAxe@11a3ffe6, registryName: skrim:obsidian_axe, path: tools
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.tools.CustomHoe@66cdde2b, registryName: skrim:obsidian_hoe, path: tools
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.tools.CustomPickaxe@68321229, registryName: skrim:obsidian_pickaxe, path: tools
[09:00:51] [Client thread/INFO] [STDOUT]: [avi.mod.skrim.items.ModItems$RegistrationHandler:registerItems:310]: item: avi.mod.skrim.items.tools.CustomSpade@53ce41e7, registryName: skrim:obsidian_spade, path: tools
